Date,Soil Moisture 10,Soil Moisture 20,Soil Moisture 30,date_uitheizen,precipitation
,,,,2021-06-30 10:18,3.8
,,,,2021-06-30 10:28,2.8
,,,,2021-06-30 10:38,2.3
,,,,2021-06-30 10:48,1.5
,,,,2021-06-30 10:58,0.5
,,,,2021-06-30 11:08,0.2
,,,,2021-06-30 11:18,0.2
,,,,2021-06-30 11:28,0.2
,,,,2021-06-30 11:38,0
,,,,2021-06-30 11:48,0
,,,,2021-06-30 12:08,0.2
,,,,2021-06-30 12:18,0.2
,,,,2021-06-30 12:28,0.5
,,,,2021-06-30 12:38,0.5
,,,,2021-06-30 12:48,0.5
,,,,2021-06-30 12:58,0.5
,,,,2021-06-30 13:08,0.5
,,,,2021-06-30 13:18,0.5
,,,,2021-06-30 13:28,0.5
,,,,2021-06-30 13:38,0.5
,,,,2021-06-30 13:48,0.5
,,,,2021-06-30 13:58,0.5
,,,,2021-06-30 14:08,0.5
,,,,2021-06-30 14:19,0.8
,,,,2021-06-30 14:29,1.5
,,,,2021-06-30 14:39,1.8
,,,,2021-06-30 14:49,2
,,,,2021-06-30 14:59,1.8
,,,,2021-06-30 15:09,1.5
,,,,2021-06-30 15:19,1.3
,,,,2021-06-30 15:29,0.5
,,,,2021-06-30 15:39,0.2
,,,,2021-06-30 15:49,0
,,,,2021-06-30 15:59,0
,,,,2021-06-30 16:09,0
,,,,2021-06-30 16:19,0
,,,,2021-06-30 16:29,0
,,,,2021-06-30 16:39,0
,,,,2021-06-30 16:49,0
,,,,2021-06-30 16:59,0
,,,,2021-06-30 17:09,0
,,,,2021-06-30 17:19,0
,,,,2021-06-30 17:29,0
,,,,2021-06-30 17:39,0
,,,,2021-06-30 17:49,0
,,,,2021-06-30 17:59,0
,,,,2021-06-30 18:09,0
,,,,2021-06-30 18:19,0
,,,,2021-06-30 18:29,0
,,,,2021-06-30 18:39,0
,,,,2021-06-30 18:49,0
,,,,2021-06-30 18:59,0
,,,,2021-06-30 19:09,0
,,,,2021-06-30 19:19,0
,,,,2021-06-30 19:29,0
,,,,2021-06-30 19:39,0
,,,,2021-06-30 19:49,0
,,,,2021-06-30 19:59,0
,,,,2021-06-30 20:09,0
,,,,2021-06-30 20:19,0
,,,,2021-06-30 20:29,0
,,,,2021-06-30 20:39,0
,,,,2021-06-30 20:49,0
,,,,2021-06-30 20:59,0
,,,,2021-06-30 21:09,0
,,,,2021-06-30 21:19,0
,,,,2021-06-30 21:29,0
,,,,2021-06-30 21:39,0.2
,,,,2021-06-30 21:49,0.2
,,,,2021-06-30 21:59,0.2
,,,,2021-06-30 22:09,0.2
,,,,2021-06-30 22:19,0.2
,,,,2021-06-30 22:29,0.2
,,,,2021-06-30 22:39,0
,,,,2021-06-30 22:49,0
,,,,2021-06-30 22:59,0
,,,,2021-06-30 23:09,0
,,,,2021-06-30 23:19,0
,,,,2021-06-30 23:29,0
,,,,2021-06-30 23:39,0
,,,,2021-06-30 23:49,0
,,,,2021-06-30 23:59,0
,,,,2021-07-01 00:09,0
,,,,2021-07-01 00:19,0
,,,,2021-07-01 00:29,0
,,,,2021-07-01 00:39,0
,,,,2021-07-01 00:49,0
,,,,2021-07-01 00:59,0
,,,,2021-07-01 01:09,0
,,,,2021-07-01 01:19,0
,,,,2021-07-01 01:29,0
,,,,2021-07-01 01:39,0.8
,,,,2021-07-01 01:49,1
,,,,2021-07-01 01:59,1
,,,,2021-07-01 02:09,1
,,,,2021-07-01 02:19,1
,,,,2021-07-01 02:49,0.2
,,,,2021-07-01 02:59,0.2
,,,,2021-07-01 03:19,0.2
,,,,2021-07-01 03:29,0
,,,,2021-07-01 03:39,0
,,,,2021-07-01 03:49,0
,,,,2021-07-01 03:59,0.2
,,,,2021-07-01 04:09,0.5
,,,,2021-07-01 04:19,1.3
,,,,2021-07-01 04:29,1.5
,,,,2021-07-01 04:39,1.5
,,,,2021-07-01 04:49,1.5
,,,,2021-07-01 04:59,1.5
